sales_detail_id,sales_id,product_id,quantity
PSFFRFJGYFUXGQBM,PUC5DTFJDVJM9P,6COU7Q80MD,5
3AV1UQC2QEC3QWLN,PUC5DTFJDVJM9P,GGDTWZNYIC,84
GZ00XEBJYZWMK0DI,PUC5DTFJDVJM9P,G4J90885G4,63
THNTKHCVXUR871NT,GPMRVAZOGZ25F6,DTT0HA4RYE,60
X921KWM7JVH6LVGX,GPMRVAZOGZ25F6,7PSWVYBZQX,47
B54I11YA82VIPEA0,GPMRVAZOGZ25F6,NYCKKQ7VEN,97
RF8YQQ5L53J9PNTB,XPAWSZZKGTYGQD,DTT0HA4RYE,11
RNU5JS6LQLWG45JF,XPAWSZZKGTYGQD,E5YCEZGX28,37
9QX6ZFNO3CD829J0,XPAWSZZKGTYGQD,7JBBIUF3QU,85
OS55B8KR06N2IQ0P,XPAWSZZKGTYGQD,NZI17482TU,58
J3YVLBA92F7FT35M,XPAWSZZKGTYGQD,95916MF0BS,47
4JMMN7ZVXWC2OO8R,XPAWSZZKGTYGQD,P0PVKWMFWR,17
8X1MAQNDNI7L510L,XPAWSZZKGTYGQD,IDB2QVA5BO,80
FLX63AYILCIK4RGA,1BIVWFUYN1P8H0,QB5VHY9IQR,98
P84HKF41EJGKQRWW,MBFITHS0RKXEJX,M0ZN8XBGKR,48
JL8B56OO4WQKERIB,MBFITHS0RKXEJX,ZYY0BEKQK6,65
1BSNC1HAUZMQZVQG,MBFITHS0RKXEJX,95916MF0BS,54
TXTBY2KWUFNPPWRA,MBFITHS0RKXEJX,EMO06QNXKX,20
3TP8C1YXTM9UZZ48,MBFITHS0RKXEJX,NZI17482TU,56
TR5CB96RBYUDESGM,MBFITHS0RKXEJX,JWI5KKZTHH,11
OEZ2KPFT7PMGLHEN,MBFITHS0RKXEJX,P0PVKWMFWR,47
66K2Y6PS4CLH7YFA,6UJ6554772SJKE,8YY30KHEHG,29
4MFU52VA84OCXUU3,6UJ6554772SJKE,G033Q1QI0Z,47
03KZ602AHZO7M5PX,6UJ6554772SJKE,95916MF0BS,40
PTA0QIQ20HP3RVY8,6UJ6554772SJKE,CEDDHWC59U,30
EP1V8PRO5LUSMD7T,GWWNQ4OZLTJG9N,VKYK4RZHOX,99
OKEY5T4J0S18N88V,GWWNQ4OZLTJG9N,IDB2QVA5BO,43
D7ZH8SPSZWSQCBAQ,GWWNQ4OZLTJG9N,QJQ74NXF0K,73
BJ8IP9A1H7T973IG,GWWNQ4OZLTJG9N,AFM30TRIXQ,91
YUNAX46ZFUY8TUQ8,GWWNQ4OZLTJG9N,GGDTWZNYIC,89
EGUFDD7FL5S8WGB0,GWWNQ4OZLTJG9N,MCEZTT0O1J,90
L40XKZJVEEEFTAFJ,GWWNQ4OZLTJG9N,FMYYE4KVZL,97
XDTDADHM3ESYDU0V,GWWNQ4OZLTJG9N,ELONGGRVW6,14
H3504R33LLSR1LQU,GWWNQ4OZLTJG9N,2BQN5S015F,1
NW9PCGSYPO59Y0LX,GWWNQ4OZLTJG9N,SLZLHO7OP4,46
AJMIYE157PK5H9M4,Q4I1OYFTVJ47CI,HU1LUCYO06,68
SD3QJRMCEW6URUPE,Q4I1OYFTVJ47CI,TRMKLF7DTP,63
WTMQS3N7EU9X2GL4,Q4I1OYFTVJ47CI,WM06T7O5HU,35
XVDNY98KW34KJIOV,Q4I1OYFTVJ47CI,GOV661UC9V,29
DELMYD4CKMW2A752,Q4I1OYFTVJ47CI,FZE9INV1KK,54
VM341DGVT8I8XK0Y,J7Y3CRK51DF80Z,LYOC2WABA2,52
TCVPDPF6NTAA5WUN,YZRP1R01XT042U,M0ZN8XBGKR,88
EMBR37RIAFU6ZRKI,YZRP1R01XT042U,NMN07WNISB,76
4J71A4DDUU16R3CJ,54VGBICLCB195C,NYCKKQ7VEN,15
R4PFAQ4P1M08T087,54VGBICLCB195C,W2JWLI9PLD,72
H3WM40W23OEGVA5T,54VGBICLCB195C,GGDTWZNYIC,98
T00OJDBYUVRJX4JN,54VGBICLCB195C,HGF68IXOY4,62
P3JI5CD17QJTUZR3,54VGBICLCB195C,4IC88G95NO,3
2E4G5FLDUSE5XTFJ,54VGBICLCB195C,AV62989B5M,54
Z5TM6ACYS1S15PZJ,KGKZYWMOHNWHJ0,S3U0MJB7KK,45
H5PQB1C5NON45363,KGKZYWMOHNWHJ0,URKO071N48,87
TZH9RRE4HG5Q0SI3,KGKZYWMOHNWHJ0,605S9NIHMN,54
AFFH8QETRD4V7HFZ,KGKZYWMOHNWHJ0,M0ZN8XBGKR,28
GUXMDX241GO61FBU,KGKZYWMOHNWHJ0,H1GE9OEZHN,8
1H0DY5HS9PL2N5XG,KGKZYWMOHNWHJ0,AFM30TRIXQ,21
A92MAY71HGAD724G,KGKZYWMOHNWHJ0,ZE3PEUOGN1,10
PCH0ETEFV9FYJFKX,KGKZYWMOHNWHJ0,EMO06QNXKX,7
6VPOOKU31WYHR60L,KF9YDOSSWORHMV,I4IZKSYTCQ,14
UU6DW2GKOV91EN1N,KF9YDOSSWORHMV,SGZBTOFAVW,55
VDP35YP3DOXONC6W,KF9YDOSSWORHMV,VFJNG7S0CP,32
81SV5BLLZ9KIAZEZ,B7TDJN8DSR16KA,949Z0H3KLR,49
VF0LZKXTU3YFMYO4,B7TDJN8DSR16KA,H1GE9OEZHN,69
PIOTUT7TAZCUIG5V,ZSNA3OPTKOIVGL,3XGSL3ERPT,93
T5S6N5IZVUEQH2UA,ZSNA3OPTKOIVGL,QB5VHY9IQR,70
F2N3H55Q0A38FE27,O0X5034IJNGDVK,0EXX8TRZKM,75
0D8QR7NTPZMCBK5G,O0X5034IJNGDVK,1G1U3KXOEJ,16
90LN2R0PWAGLVA9P,O0X5034IJNGDVK,KJC0OZMC9P,95
DHHDAG8C5J1H5KT9,O0X5034IJNGDVK,DE020WWO3X,77
F917GEUJRGNJSGLI,O0X5034IJNGDVK,S3U0MJB7KK,66
NAD2L6RHK713XV64,O0X5034IJNGDVK,MCEZTT0O1J,58
ILPKC03I4C283HQ3,O0X5034IJNGDVK,TZHCJSEL0G,13
5GFECKPACGYG6LAR,O0X5034IJNGDVK,VKYK4RZHOX,76
TVEPLJU6H6QEP2RQ,O0X5034IJNGDVK,M0ZN8XBGKR,6
3M84JQGNAGRR1JK9,W36EPA2ZRRN0AR,90Q9VYRVSK,10
R0PEVM6BNGAI3TT9,W36EPA2ZRRN0AR,VFJNG7S0CP,91
AEP9YBTPMGE51VL7,W36EPA2ZRRN0AR,8MNXS50JH3,68
C4MNR6GDT4WMYR1K,W36EPA2ZRRN0AR,GGDTWZNYIC,55
G4HBG7H03W3NQ3R7,W36EPA2ZRRN0AR,FZE9INV1KK,48
A3ZCE0Y2HY2ZHA26,TSEGHGK984KU4O,95916MF0BS,39
Y8W4ZRQRD6DEQVQ6,TSEGHGK984KU4O,TZHCJSEL0G,24
L7DQ4U2DP17SR6X7,TSEGHGK984KU4O,6SGI8ZGM1S,40
50U0PJB1FJJQ8ODP,TSEGHGK984KU4O,H1GE9OEZHN,44
L33SIV6PFVWCXXSK,TSEGHGK984KU4O,LPG19DRL6X,29
22CC2171K38IRYL0,TSEGHGK984KU4O,BVVGZYLMT1,6
I7MSXHPICW01I4QD,TSEGHGK984KU4O,Q0WOPM4JJW,30
I0BL2AVSIRCINPGN,TSEGHGK984KU4O,90Q9VYRVSK,8
EZKVLN4M1LFB51SL,TSEGHGK984KU4O,VFJNG7S0CP,11
BM5ZHWTHZHC5PCMD,34G7S4765G3TNI,NZI17482TU,62
JL4G1OLFCJWLQE4V,34G7S4765G3TNI,6JWL966BHE,28
VPP40VK295GDEPZ1,34G7S4765G3TNI,I4IZKSYTCQ,15
Y93RJHKFUX2PQS8X,34G7S4765G3TNI,Q0WOPM4JJW,86
FZ8FG70WH039O9AO,34G7S4765G3TNI,605S9NIHMN,58
F5XU4XKNEHBAAAWN,Y4BSPAFMM2I0CZ,Q0WOPM4JJW,94
B1FF9WORYOF02KQW,Y4BSPAFMM2I0CZ,NU212I8EAW,87
YA3RZ2B1X0I7IPEA,Y4BSPAFMM2I0CZ,WK09AB9UNP,14
P63B1EW6NVYF16YD,Y4BSPAFMM2I0CZ,NYCKKQ7VEN,96
KRSUII83YSZKULT6,Y4BSPAFMM2I0CZ,7RM5SKJIBV,39
6HE1LQ8JRO46IPI3,4HVYOU5EJ9EPWW,WK09AB9UNP,49
HYSP5OH8BUMNS5TL,4HVYOU5EJ9EPWW,P8N7DNRO5Y,56
YLJRXOG4G1ZL75CJ,4HVYOU5EJ9EPWW,5DQIDYTO3T,95
ZOS9YO72ODIJ45K7,4HVYOU5EJ9EPWW,6JWL966BHE,88
EBMLG00VUTGZWNDJ,4HVYOU5EJ9EPWW,7KNT7YGA79,41
U92KL3WJAFX7874X,YQT8L0ZKBK0VI1,2YNP7O7VVF,90
UT7KSYFWCWQ8RG5J,YQT8L0ZKBK0VI1,VKYK4RZHOX,78
J88J9PW1JPP2DUQY,YQT8L0ZKBK0VI1,JPS87VVXZ8,79
6VHG3SDV8K8LLKLT,YQT8L0ZKBK0VI1,7JBBIUF3QU,100
JJ9ATRH8P79JI9YL,YQT8L0ZKBK0VI1,EHJCH2PO4U,18
BTJ6SOCD6CXKFQB4,YQT8L0ZKBK0VI1,ZE3PEUOGN1,19
IWHSSWCTVASK7PNL,YQT8L0ZKBK0VI1,4IC88G95NO,68
URYLY7E6X8X8MJU2,YQT8L0ZKBK0VI1,GGDTWZNYIC,89
YJNLUEUDMYN21FB8,YQT8L0ZKBK0VI1,7RM5SKJIBV,64
JHF2BAXNOKU2T63Z,2HU6D3ASQF2RB9,949Z0H3KLR,94
GPZQOCFZCACYVIX8,2HU6D3ASQF2RB9,3XGSL3ERPT,37
2SOJ740H4ARZC7IK,2HU6D3ASQF2RB9,BAZ0PHOGRC,40
F5EYHGUXHFJE29DB,2HU6D3ASQF2RB9,7KNT7YGA79,41
JS6TZTMBP2MYWPEJ,2HU6D3ASQF2RB9,P8N7DNRO5Y,19
EVU98A3EQONFUZN3,6NRZ2J4BDABH0B,F8SX7C1C9V,48
PUVN5VZM8420D56L,6NRZ2J4BDABH0B,SGI0Y3UI73,2
VNFI4QBM14YUFM4L,6NRZ2J4BDABH0B,F8SX7C1C9V,44
QXL982VINSDGW4ML,INRZGHQJZLPAPF,93HBO0EQ2D,49
W79VX95RWBTFAM1H,INRZGHQJZLPAPF,S3U0MJB7KK,46
84FX96JUX8E9Y0FB,INRZGHQJZLPAPF,G033Q1QI0Z,60
7F0T5L1LDN2FTDFM,INRZGHQJZLPAPF,7JBBIUF3QU,76
V57WRQH0A1QFMTHC,INRZGHQJZLPAPF,1I69H29M8Z,79
K2SMZDCQ501YBEK7,INRZGHQJZLPAPF,FGDSVCL06J,56
4GBWULY6W32XNLMZ,INRZGHQJZLPAPF,8YY30KHEHG,28
AN0WLE8XNC8X2EH7,4SGKIW1T81LPGA,2809P8I08J,21
AAYJ1ZUEW7XGQBWQ,4SGKIW1T81LPGA,VP81LYMP8C,91
OR0326ZSUVJ9B2Q8,4SGKIW1T81LPGA,605S9NIHMN,89
DM5U9JZ8J7CF5UGA,4SGKIW1T81LPGA,LYK5RZ5JJW,38
1I8113ALQPJEP798,4SGKIW1T81LPGA,F79QO85K8O,7
TXE73RJGU8ARSQU2,4SGKIW1T81LPGA,OB1GSH8AML,48
XCMFUUCRQSH04N8P,4SGKIW1T81LPGA,F79QO85K8O,46
JVPSF3TZXVAX1N9J,4SGKIW1T81LPGA,3SRQL49KKL,54
A3ES79UMS8TCILQD,7ZS26EC0AN61IJ,ZYY0BEKQK6,45
JFFFKTDVBU8SN6SD,7ZS26EC0AN61IJ,W2JWLI9PLD,55
Z77XPKP29FJRFT6S,7ZS26EC0AN61IJ,NYCKKQ7VEN,98
LPO499UMSO59CFQW,7ZS26EC0AN61IJ,E5YCEZGX28,66
BHA4OVNJ0UJVH845,7ZS26EC0AN61IJ,HU1LUCYO06,62
XYWP6MYUOC4GD78N,7ZS26EC0AN61IJ,JWI5KKZTHH,8
IQ6VAIQZZJ3DUTKE,7ZS26EC0AN61IJ,FZE9INV1KK,96
OX8DRBR1LC8ENAW7,7ZS26EC0AN61IJ,P0PVKWMFWR,86
UOMN4IANLNXV0M71,7ZS26EC0AN61IJ,1G1U3KXOEJ,64
NP82EIQGZ8ZC9UY5,7ZS26EC0AN61IJ,TZHCJSEL0G,75
D5YM3EP3CM4TUAWM,9F6DMTURLOFWUQ,T3H67ZNK3A,25
FBLJJ0A7XNFLLEPN,9F6DMTURLOFWUQ,QB5VHY9IQR,62
C8VUST5BSVC1XQUW,9F6DMTURLOFWUQ,M0ZN8XBGKR,44
DF34DA1LDJ964AWL,9F6DMTURLOFWUQ,P8N7DNRO5Y,50
T3AU2PQJ259N45QV,7AO7Q6WN6FVK7X,HGF68IXOY4,85
TXX8KIGH2PW2QNS3,7AO7Q6WN6FVK7X,1I69H29M8Z,68
EUFSPZDV2FBNFPFQ,7AO7Q6WN6FVK7X,FMYYE4KVZL,96
XD0VMMGLERKW8FQZ,FX8RS17E0CBDG7,3XGSL3ERPT,40
ZGUF2149RJ4LYE5Z,FX8RS17E0CBDG7,FZE9INV1KK,25
TY734590GR17OKTY,FX8RS17E0CBDG7,22W47TXSZ0,45
YY21CUIN7JLT5OXE,70X6239D4EEUV1,M0ZN8XBGKR,36
G187GA282FF7WD5A,70X6239D4EEUV1,G033Q1QI0Z,4
PQ6ONKJWNJE7FTKA,70X6239D4EEUV1,SRN9S1XR4V,73
TKOI9SR2W7G7T468,70X6239D4EEUV1,TZHCJSEL0G,49
HFQWZ6L0T3NMPJD1,70X6239D4EEUV1,NMN07WNISB,28
BO9ZB3A4TXGT2T5U,70X6239D4EEUV1,0EXX8TRZKM,40
5ZMIE3LCK0VSK4MO,70X6239D4EEUV1,UEERLUHS6Q,36
SO8T5EMF9WXZR4FD,70X6239D4EEUV1,7JBBIUF3QU,62
KOZBBGSGWSF0Q4MD,IZGYR6MT8V8191,F79QO85K8O,89
0RT7NDTYWJGKP73Z,IZGYR6MT8V8191,0B2JY2H068,52
MB8DNAU1BTX0WHFT,IZGYR6MT8V8191,22W47TXSZ0,1
NYSKY7PM72FX0YPJ,IZGYR6MT8V8191,W2JWLI9PLD,66
9E3BUUKULN91ZEY4,IZGYR6MT8V8191,6JWL966BHE,2
LRE6HLWDE4UPB1YP,IZGYR6MT8V8191,GOV661UC9V,90
PK45NMLZ0QT3M0F9,IZGYR6MT8V8191,H1GE9OEZHN,62
F6FSBGJVJ1HO6XQO,IZGYR6MT8V8191,CEDDHWC59U,1
WHSX00CMMT4NGGF1,IZGYR6MT8V8191,D1AOBXGZ7Q,1
QD8W5D6VY2TTN0ST,YC9XSAJM7BAW8V,JPS87VVXZ8,83
NHKJZ68NT917XRUV,YC9XSAJM7BAW8V,7RM5SKJIBV,48
AV59WW6VMQO0778W,YC9XSAJM7BAW8V,NMN07WNISB,32
SAHXU675AQ5GRQ5O,YC9XSAJM7BAW8V,6COU7Q80MD,97
4N9RHXRSNRRU3KRC,YC9XSAJM7BAW8V,BN47KP5DYK,22
U25RCS5TLO981YVX,3F2YXKZ2MR8NVN,DTT0HA4RYE,22
SCHCIPPV6ZF92X9A,3F2YXKZ2MR8NVN,Q0WOPM4JJW,68
EJSLST6EKHQJ31C7,3F2YXKZ2MR8NVN,6SGI8ZGM1S,78
H2L0W54JV3HQOZ9B,3F2YXKZ2MR8NVN,NYCKKQ7VEN,16
T90H3O0W6OFL8QWH,3F2YXKZ2MR8NVN,U0KYFBV46I,31
VM6ZN7L4XKL74MZS,3F2YXKZ2MR8NVN,G033Q1QI0Z,5
TYSWGM6FDTQ88BV5,ZZR105PEPRL77B,NZI17482TU,68
2UA3RBDUDKJ5ICG1,ZZR105PEPRL77B,3SRQL49KKL,54
UBS5RQEP7W5D55CS,ZZR105PEPRL77B,I7FC31LNPB,57
GY70KIMZYXGL0FZB,ZZR105PEPRL77B,VKYK4RZHOX,64
EMOI2H20ZT0KTLVE,ZZR105PEPRL77B,BN47KP5DYK,40
V7O3MX9KKZRJYPJ9,ZZR105PEPRL77B,JPS87VVXZ8,100
J78Z2OBQEN1CJLIC,ZZR105PEPRL77B,05R46SIJHY,9
XSPN5WAV2A4W8YDT,OFYUXLRPWI3LR7,F8SX7C1C9V,100
7D47HJD9AJM4CBCJ,OFYUXLRPWI3LR7,22W47TXSZ0,71
A8UZP02YQXQX80BX,OFYUXLRPWI3LR7,S3U0MJB7KK,69
0L0JPIPZODK533KS,OFYUXLRPWI3LR7,1PF787HVD9,66
ZNPZ4XLMDNL7FVVP,OFYUXLRPWI3LR7,0B2JY2H068,29
BPFY5G0Q6QZKUVJ5,OFYUXLRPWI3LR7,SGI0Y3UI73,9
3UCXSTEIYY6HAULJ,OFYUXLRPWI3LR7,7KNT7YGA79,12
56Z7NLC0BYFLJ2Y6,OFYUXLRPWI3LR7,UEERLUHS6Q,31
K1LY4TOPO2513JPF,RJ3IRSK38NLSH5,NMN07WNISB,50
EUWUTLF87B8URXHJ,RJ3IRSK38NLSH5,LPG19DRL6X,15
HQXKMEC2MTEAKUH6,RJ3IRSK38NLSH5,P66C5GMFVZ,32
Q6REMNQ0FV471WPN,RJ3IRSK38NLSH5,93HBO0EQ2D,44
9842513OX587GSD4,RJ3IRSK38NLSH5,OB1GSH8AML,54
41BD9HMFEJT022OT,YN9RMW4EG493LF,UEERLUHS6Q,37
SUYSRO8R8XS2U35K,YN9RMW4EG493LF,E5YCEZGX28,15
DH5QZ18E3WQALWN7,Q3WVXV9A6RSD4H,F8SX7C1C9V,18
7H6DV94P8W4VU27B,Q3WVXV9A6RSD4H,DTT0HA4RYE,35
WJ8D3E235GUYJN58,Q3WVXV9A6RSD4H,H1GE9OEZHN,79
LUAOMTZ6P3LZDAN8,Q3WVXV9A6RSD4H,BAZ0PHOGRC,94
D3YPQZ0PDGBV1YAQ,T6GDIJH6SO5OBQ,URKO071N48,12
WQAYTH5S8KMZ97CA,T6GDIJH6SO5OBQ,JWI5KKZTHH,24
TEB04R4ZSADJ4OGI,T6GDIJH6SO5OBQ,MCEZTT0O1J,86
NWS0FJ1WF32M2QVU,T6GDIJH6SO5OBQ,S3U0MJB7KK,81
VTLXVT0W0QHJWH3T,T6GDIJH6SO5OBQ,LPG19DRL6X,74
ZQ1FXWMNW15OA6RQ,T6GDIJH6SO5OBQ,EHJCH2PO4U,35
QC3L2UECJ3XML115,T6GDIJH6SO5OBQ,JPS87VVXZ8,26
PW74RN6NXEW1AZ40,379PPWB5TJWK0Z,CXK8E1UF38,37
HC2OMGUMXILFK2LF,KJEKAQFQN3YN6G,SGZBTOFAVW,10
WFUGYILX9Q560ZB5,KJEKAQFQN3YN6G,7JBBIUF3QU,76
43F5A1LM98Z6OE8B,KJEKAQFQN3YN6G,47VGWN5RKU,95
WD8N042G8DP0FY4Y,KJEKAQFQN3YN6G,47VGWN5RKU,69
S1CRNOA54CVARGHM,KJEKAQFQN3YN6G,NZI17482TU,35
P1GFQMQISQAAS0MG,KJEKAQFQN3YN6G,CXK8E1UF38,71
XH9GAKSLEX7JPTS4,KJEKAQFQN3YN6G,22W47TXSZ0,29
P870XHRCG85P4WK7,KJEKAQFQN3YN6G,I4IZKSYTCQ,71
Q022EFYZ93ZFKW5L,KJEKAQFQN3YN6G,0EXX8TRZKM,90
NB722X1MLGLH95Q5,KJEKAQFQN3YN6G,93HBO0EQ2D,59
GYDKEKW90CQEWKFS,71THU8MTVHX3QX,I4IZKSYTCQ,44
OF70AN106Y0FDJZG,71THU8MTVHX3QX,QJQ74NXF0K,22
SU7CE0PX7PNMAD37,71THU8MTVHX3QX,SJY28960RT,37
OBJ7GJPMRTRLM3FO,JBEKN7YETVXSBH,M0ZN8XBGKR,57
HT7XO2QJ2PCZOLTQ,JBEKN7YETVXSBH,NZI17482TU,90
914MA73Q0BZCGZ1D,JBEKN7YETVXSBH,TZHCJSEL0G,66
LK753OK29B2O8NHL,JBEKN7YETVXSBH,NMN07WNISB,27
RBWOHOIEC5QY3WUS,JBEKN7YETVXSBH,BNJBT7LP9E,47
MQR5848YU3EG8J8G,JBEKN7YETVXSBH,JWI5KKZTHH,53
HSSSTH41VESRIUXU,Y7JZ9959YFWYDI,AFM30TRIXQ,59
0GFTOA3IVJT8O2WL,KWJSSPSXZ5N46R,BVVGZYLMT1,62
JWZTL17UBRYTWA4P,KWJSSPSXZ5N46R,G033Q1QI0Z,20
HNMGVDEXP6OCGCA8,KWJSSPSXZ5N46R,EHBMKJF7LM,64
508WD9Z7EM75PWO0,KWJSSPSXZ5N46R,2809P8I08J,92
R60FWEO8SO5H2ZOU,KWJSSPSXZ5N46R,MCEZTT0O1J,96
5PV8AO1O6SSK7XCP,KWJSSPSXZ5N46R,QRJP7I1RQ7,33
ASB1FOHQ1QMHUKK2,KWJSSPSXZ5N46R,HGF68IXOY4,82
C412IL47CGSS3CK8,KWJSSPSXZ5N46R,NMN07WNISB,67
EARMRJTRG6EDBMCZ,KWJSSPSXZ5N46R,949Z0H3KLR,51
SDJVXMI9NISGIU2Q,1H1JT94FHY40PA,HU1LUCYO06,86
2XIURJ5FNM5A2A48,1H1JT94FHY40PA,7KNT7YGA79,93
1KGAYE9MWE3HGMNN,1H1JT94FHY40PA,CXK8E1UF38,81
PRY60DE6ZX6SUZPG,1H1JT94FHY40PA,HGF68IXOY4,63
4GO3HYZR6M05W0XS,1H1JT94FHY40PA,TZHCJSEL0G,37
GCYFSQ5JMN25H5XE,1H1JT94FHY40PA,22W47TXSZ0,46
O6CD3FIR47HAEBOM,1H1JT94FHY40PA,0T9YTA9E3C,79
9FJMJRMGX78XFUIV,1H1JT94FHY40PA,7GJOXNES7Z,36
UCWSX2KIW1KMJNDN,1H1JT94FHY40PA,1PF787HVD9,75
XJK6ZOZY9O9B0OTI,CHPQV8O6341NC5,949Z0H3KLR,45
YHADQ5LO1L6EN576,CHPQV8O6341NC5,I7FC31LNPB,89
38DOX3YGXRZM321N,CHPQV8O6341NC5,Q0WOPM4JJW,58
SPN2JWEME4660TR8,CHPQV8O6341NC5,M8SMLGUTSE,96
IDPEZ9EYLVH1EBLM,DY1NQKJ9O3T73K,8MNXS50JH3,38
GOLEAYEUGHO6XXAQ,DY1NQKJ9O3T73K,URKO071N48,25
5VWK2JE1WWPAO60Q,DY1NQKJ9O3T73K,I4IZKSYTCQ,40
ZCA08JS9NY1KFGY5,DY1NQKJ9O3T73K,93HBO0EQ2D,16
IXVX6HS5GY4A2K38,0QPR5U9VTKIM4G,IDB2QVA5BO,36
LLEY9Q0R5RE8VSRU,0QPR5U9VTKIM4G,VFJNG7S0CP,64
8ZNC6HT3XGMYZX9W,0QPR5U9VTKIM4G,0B2JY2H068,34
9KUWOOZ9SPBGJD62,0QPR5U9VTKIM4G,P66C5GMFVZ,9
R5NY5WBNJ8ZK931R,0QPR5U9VTKIM4G,SGI0Y3UI73,72
OJOM3U9P7A2D1XS5,0QPR5U9VTKIM4G,95916MF0BS,23
IE0P9XD9X3KSLMMV,0QPR5U9VTKIM4G,CXK8E1UF38,2
5L8UAGW0M3C69TF1,0QPR5U9VTKIM4G,0B2JY2H068,97
DPA5FUIPQ3H2LQGH,BIBPDD4X1Q2JPH,DTT0HA4RYE,54
L2S2P39KO7GGJ1FA,BIBPDD4X1Q2JPH,BVVGZYLMT1,71
HU8GPGYE8HQ26WWR,BIBPDD4X1Q2JPH,P0PVKWMFWR,97
FC39XZ8YFNEV6TMM,BIBPDD4X1Q2JPH,1G1U3KXOEJ,88
DXSLC9TJXWGBV2BL,BIBPDD4X1Q2JPH,U0KYFBV46I,95
UBDVIL9NITMFIS72,BIBPDD4X1Q2JPH,3SRQL49KKL,25
S2FSOVKZX5PNK0HB,N1KPN9XPMYQAFW,MCEZTT0O1J,22
S0V6KIEVVVUK0FM0,N1KPN9XPMYQAFW,MCEZTT0O1J,60
JFE24PNTWB7XIR1E,N1KPN9XPMYQAFW,HU1LUCYO06,50
HOX2R22QKMVZ7P9Z,N1KPN9XPMYQAFW,LPG19DRL6X,52
KN21O33U7BOPS9AY,0KRRO08FLUFGH3,1PF787HVD9,93
8SNCHYIHLSIM1KOO,0KRRO08FLUFGH3,7PSWVYBZQX,6
6FF2QFFTEEPTR4VB,0KRRO08FLUFGH3,FUFUUGO1YZ,72
SJOXZ3BIV0Z5A8GD,0KRRO08FLUFGH3,90Q9VYRVSK,24
57WV03NYFDM2H7JI,0KRRO08FLUFGH3,U0KYFBV46I,49
VV8TJQALQ0DZHE62,BPYQLN5FUBH6M9,Q0WOPM4JJW,58
36EEJPS25A1MBSV0,74TS1HOODMWC0V,7RM5SKJIBV,88
JPEVCVL0N3HGA7IJ,74TS1HOODMWC0V,M8SMLGUTSE,17
PM1OW6OE383JFGOM,74TS1HOODMWC0V,T3H67ZNK3A,80
5CDMBH5SU9GK7D5E,74TS1HOODMWC0V,8MNXS50JH3,12
Q5Q2OG4KRNNE00MB,74TS1HOODMWC0V,F79QO85K8O,94
MMRFZ891DGHWILPR,74TS1HOODMWC0V,GOV661UC9V,63
Y2KJH5L97KHN6YR6,74TS1HOODMWC0V,KJC0OZMC9P,60
9ZPB1Y882TZ8E5MG,74TS1HOODMWC0V,JPS87VVXZ8,76
PGD1J6593AS62KRY,74TS1HOODMWC0V,7KNT7YGA79,41
IRLEIYJOUIL26XDC,74TS1HOODMWC0V,G033Q1QI0Z,7
E96VC48XX7IGEFS6,ETBR5BSOURHZXU,8YY30KHEHG,100
QY5JGOY6MC5FUSRK,ETBR5BSOURHZXU,CEDDHWC59U,39
2YVOXE6PW63F9L1R,ETBR5BSOURHZXU,AFM30TRIXQ,58
4AO1W6B3WO7S11DA,ETBR5BSOURHZXU,22W47TXSZ0,54
QMIA2LFLDGR4E6AK,ETBR5BSOURHZXU,22W47TXSZ0,5
WB59RJJQXJS761G4,1O7STY6QS24TW1,90Q9VYRVSK,41
Y05JNIE9X5Q5LCN8,1O7STY6QS24TW1,EHJCH2PO4U,43
NAWL7MSXHNJA4HKK,1O7STY6QS24TW1,90Q9VYRVSK,16
3GNEH51TRPT771FZ,AL5Z6PIG3YVI3K,1I69H29M8Z,3
7U7XGSVNZHIVYT0A,AL5Z6PIG3YVI3K,G4J90885G4,65
IT0DPRJQIY9BYOM2,AL5Z6PIG3YVI3K,WK09AB9UNP,30
LLKC49VD02SR74IX,AL5Z6PIG3YVI3K,UEERLUHS6Q,23
S704HWICK4J4AHOW,AL5Z6PIG3YVI3K,0EXX8TRZKM,5
X1QGX1UMBO0XAXFT,AL5Z6PIG3YVI3K,URKO071N48,100
2F4BALGR8U0TGNVV,AL5Z6PIG3YVI3K,5DQIDYTO3T,27
W8SD5RIFORUMKEKY,AL5Z6PIG3YVI3K,P0PVKWMFWR,28
GAWCG8IPAK66UR2N,8BHSW9D5PX53HL,VP81LYMP8C,100
SPT85605NKPTTYSA,8BHSW9D5PX53HL,HU1LUCYO06,67
EVF81K8DIIT8G9ZO,8BHSW9D5PX53HL,GZ8D27ZLIC,21
V92QGPSGFM8742X7,8BHSW9D5PX53HL,605S9NIHMN,82
9NTU68Q9MSEREEX5,8BHSW9D5PX53HL,P0PVKWMFWR,9
D5LFSM6R0416FXMZ,OS0K8B50DB3JAB,2YNP7O7VVF,68
C0GNC0YVGDCX0UJS,OS0K8B50DB3JAB,OG6QBN656X,49
AWLLDBBKNU4UPWSU,OS0K8B50DB3JAB,JPS87VVXZ8,20
05X4VWQ37B83ZE2I,OLXR9UOPWTYSRQ,NU212I8EAW,80
TL1DLC7K60EVKFUO,OLXR9UOPWTYSRQ,05R46SIJHY,2
STT2HIV9NKL3RB4F,OLXR9UOPWTYSRQ,0B2JY2H068,30
